agent,cognitive_model,run,nll,bic,beta,alpha,alpha_pos,alpha_neg
meta-rl,Model_1alpha,44,43.773526998693214,96.6757503803221,11.546413121352334,0.42154572220937986,,
meta-rl,Model_1alpha,45,55.181424483108124,119.49154534915192,8.06829721435163,0.6471007471634185,,
meta-rl,Model_1alpha,46,39.815320873863804,88.75933813066328,11.528758025563036,0.4257671764422726,,
meta-rl,Model_1alpha,47,43.9107098997162,96.95011618236808,10.976107523401812,0.36616275011437993,,
meta-rl,Model_1alpha,48,30.442226873435104,70.01315012980588,22.89022173770315,0.2908887175964197,,
meta-rl,Model_1alpha,49,24.10485307729461,57.33840253752489,17.260237024910083,0.5258876354962903,,
meta-rl,Model_2alpha,0,25.701063488303177,65.09517155100986,9.296092787492551,,0.9985469735996377,0.18140695108578553
meta-rl,Model_2alpha,1,22.792347067209498,59.277738708822504,15.19816334342816,,0.9564277275597103,0.09923147567534557
meta-rl,Model_2alpha,2,20.957748060233357,55.60854069487022,24.33387079314567,,0.5313184388206033,0.07275463578385395
meta-rl,Model_2alpha,3,40.5397910617085,94.7726266978205,4.5414935480355165,,0.9983811851502217,0.34706926957529605
meta-rl,Model_2alpha,4,22.76182831122965,59.21670119686281,20.516388509788484,,0.30696507847734156,0.007358495620942114
meta-rl,Model_2alpha,5,16.09700882981646,45.88706223403643,20.711190793271573,,0.6384916721526357,0.1396095344403139
meta-rl,Model_2alpha,6,12.286118175516812,38.26528092543713,20.58568069588479,,0.9299372182732655,0.07460358002867483
meta-rl,Model_2alpha,7,15.366368301998179,44.425781178399866,22.667801661092955,,0.969917791996502,0.10353885013643487
meta-rl,Model_2alpha,8,22.05595246832747,57.804949511058446,28.97576771968489,,0.3757791860138787,0.11934850816784094
meta-rl,Model_2alpha,9,10.947361565955603,35.587767706314715,19.8793904166066,,0.8765580541237896,0.025696859830537447
meta-rl,Model_2alpha,10,22.188632114262933,58.070308802929375,19.571849714484753,,0.8696932365251574,0.2457200235885379
meta-rl,Model_2alpha,11,24.884695716174253,63.462436006752014,15.8186774595458,,0.8576166785099635,0.05049359124748961
meta-rl,Model_2alpha,12,24.01376856139438,61.720581697192266,18.50815489360273,,0.5351535726508123,0.08673405726279665
meta-rl,Model_2alpha,13,13.025140475153016,39.74332552470954,20.790825192242828,,0.9075093515905085,0.05445771023248135
meta-rl,Model_2alpha,14,11.641621213523223,36.976287001449954,19.899839468104226,,0.8653228560664639,0.020278720210639093
meta-rl,Model_2alpha,15,14.22763295681527,42.14831048803405,22.898709712254686,,0.9738867158641467,0.09252695010486818
meta-rl,Model_2alpha,16,18.20789103145243,50.10882663730837,17.87302954893868,,0.8832745517364253,0.08755469708156016
meta-rl,Model_2alpha,17,13.73867722873956,41.170399031882624,22.391132157936728,,0.8940277093738781,0.1910945094849808
meta-rl,Model_2alpha,18,15.065775117877084,43.82459481015768,25.43967183539203,,0.6262800750655408,0.14835438009833668
meta-rl,Model_2alpha,19,15.609047658678076,44.91113989175966,23.12248048437329,,0.6139377406601092,0.1468106613950647
meta-rl,Model_2alpha,20,13.113960180504737,39.92096493541298,20.54725385677635,,0.9144814315828572,0.10611090073700317
meta-rl,Model_2alpha,21,15.411592878556068,44.516230331515644,20.347741289192623,,0.6257119580364164,0.09063118667482856
meta-rl,Model_2alpha,22,10.346301001799713,34.385646578002934,19.829068252235082,,0.8514124690232696,0.013585421821130244
meta-rl,Model_2alpha,23,25.112297129382576,63.91763883316866,14.500526181542174,,0.9823047683970136,0.22537572761992808
meta-rl,Model_2alpha,24,11.57553554669469,36.84411566779289,20.168214278916828,,0.8821645610007984,0.032082465355015216
meta-rl,Model_2alpha,25,20.034088566401024,53.76122170720556,22.393692760210964,,0.9215725129609645,0.05101474653678995
meta-rl,Model_2alpha,26,19.861801801087644,53.416648176578796,22.109602328287718,,0.39467207645852576,0.0026907731657149487
meta-rl,Model_2alpha,27,20.13491145043458,53.96286747527267,22.650753956614572,,0.45887327024114394,0.20377349090458824
meta-rl,Model_2alpha,28,23.54690239081463,60.78684935603277,21.408871064825675,,0.6429154039367059,0.06816605785537373
meta-rl,Model_2alpha,29,14.733196039545437,43.15943665349438,23.617823392496014,,0.6549690637242002,0.17853977206672403
meta-rl,Model_2alpha,30,18.376445346074686,50.44593526655288,19.98774852772058,,0.7835561100880908,0.07955054913256672
meta-rl,Model_2alpha,31,18.105520764799444,49.904086104002396,27.23633337424161,,0.4557672442184556,0.09060512675797786
meta-rl,Model_2alpha,32,16.833345017387995,47.3597346091795,22.56719949291504,,0.6074609936242319,0.17013990880423457
meta-rl,Model_2alpha,33,20.980667032781206,55.65437863996592,20.554760230253123,,0.5464179423871216,0.2430519743002776
meta-rl,Model_2alpha,34,28.699718515390458,71.09248160518442,15.4650415726142,,0.8785225233762755,0.0058215529745746075
meta-rl,Model_2alpha,35,15.245639451867937,44.18432347813938,24.105650917299567,,0.8217318859508245,0.17022258688490902
meta-rl,Model_2alpha,36,16.08019828298492,45.85344114037335,23.835109174781024,,0.6189373539318282,0.18097377257065578
meta-rl,Model_2alpha,37,19.918084146263098,53.529212866929704,21.478531895620964,,0.6534725939684272,0.15229882011222784
meta-rl,Model_2alpha,38,24.442723526316257,62.57849162703602,20.33188683910632,,0.6657368084424804,0.10635472883625634
meta-rl,Model_2alpha,39,10.203990750657885,34.101026075719275,20.041375973200818,,0.8813890073696822,0.03654166310294968
meta-rl,Model_2alpha,40,17.506124348987715,48.70529327237894,15.782404648280387,,0.9508904208161265,0.015648497835006953
meta-rl,Model_2alpha,41,17.208790010209196,48.1106245948219,20.818470134955476,,0.9208834841673068,0.08358485841086465
