agent,cognitive_model,run,nll,bic,beta,alpha,alpha_pos,alpha_neg
llama-2-7-chat,Model_1alpha,18,66.39819291730497,141.9250822175456,0.9886826434061413,0.9369645687118643,,
llama-2-7-chat,Model_1alpha,19,65.11520047843202,139.3590973397997,4.9503704159139925,0.05519660352271597,,
llama-2-7-chat,Model_1alpha,20,45.3891445336439,99.90698545022347,7.726421697376211,0.3194436969441066,,
llama-2-7-chat,Model_1alpha,21,69.11880748705624,147.36631135704818,0.492219236842074,0.0028602084668759176,,
llama-2-7-chat,Model_1alpha,22,66.08673720450209,141.30217079193983,1.811159618671697,0.15857582283463734,,
llama-2-7-chat,Model_1alpha,23,65.98805023820447,141.10479685934462,5.3514972087281345,0.04116441966878241,,
llama-2-7-chat,Model_1alpha,24,66.67103041554101,142.47075721401768,2.367893270904186,0.052140254321637096,,
llama-2-7-chat,Model_1alpha,25,69.1604650068389,147.4496263966135,0.04401899024710977,0.363977385511381,,
llama-2-7-chat,Model_1alpha,26,52.420769145709095,113.97023467435386,9.524042604020906,0.07789745160149925,,
llama-2-7-chat,Model_1alpha,27,68.21112043915478,145.55093726124522,0.7844833254194562,0.24374682689823604,,
llama-2-7-chat,Model_1alpha,28,69.07139504938652,147.27148648170873,0.06616559285885863,0.6309023347674196,,
llama-2-7-chat,Model_1alpha,29,69.14922274075714,147.42714186444994,0.05279199163497452,0.7746514333497184,,
llama-2-7-chat,Model_1alpha,30,48.927531912753295,106.98376020844226,14.216904844893497,0.041377802563784025,,
llama-2-7-chat,Model_1alpha,31,67.44381806846657,144.0163325198688,0.6315155091457593,0.6647575309924122,,
llama-2-7-chat,Model_1alpha,32,68.99883572265998,147.12636782825564,0.4879174701466881,0.00928917578026998,,
llama-2-7-chat,Model_1alpha,33,69.16680660104207,147.4623095850198,0.4930683934695225,0.0017652324363726074,,
llama-2-7-chat,Model_1alpha,34,64.30613346767235,137.74096331828036,3.6117987820625617,0.15881287337851174,,
llama-2-7-chat,Model_1alpha,35,68.66558826915613,146.45987292124795,0.2949655653926303,0.9174261813290341,,
llama-2-7-chat,Model_1alpha,36,46.86601875401246,102.86073389096059,13.234672651357311,0.0693350705059625,,
llama-2-7-chat,Model_1alpha,37,61.867315257654994,132.86332689824565,3.345754262006103,0.19781704145986076,,
llama-2-7-chat,Model_1alpha,38,62.004886684285644,133.13846975150696,2.1061775392153206,0.6347987714570877,,
