agent,cognitive_model,run,nll,bic,beta,alpha,alpha_pos,alpha_neg
human,Model_1alpha,0,58.28893483349981,125.70656604993529,3.630736715042433,0.9396786407296411,,
human,Model_1alpha,1,33.1866037656356,75.50190391420688,27.94473642120015,0.13947578937039248,,
human,Model_1alpha,2,53.923572434273915,116.9758412514835,11.591085333184907,0.1812880779241199,,
human,Model_1alpha,3,59.11963833390304,127.36797305074175,4.151660049517505,0.5431851144364979,,
human,Model_1alpha,4,57.163444164023836,123.45558471098335,11.70437112618502,0.09895088133897476,,
human,Model_1alpha,5,43.19223278754313,95.51316195802193,11.89029668097889,0.3144784919424934,,
human,Model_1alpha,6,59.189919254380825,127.50853489169732,9.03962424127463,0.14332921833107415,,
human,Model_1alpha,7,53.86971348674437,116.8681233564244,14.42738775327936,0.11759417058475402,,
human,Model_1alpha,8,47.08472979445118,103.29815597183803,6.822865925387113,0.8153416227041207,,
human,Model_1alpha,9,64.04410661327336,137.2169096094824,2.0107626190783487,0.9195396812900843,,
human,Model_1alpha,10,54.491855029063245,118.11240644106216,14.68251912225401,0.13854491585422726,,
human,Model_1alpha,11,61.240662599570506,131.61002158207668,3.093116445431377,0.7188462089519544,,
human,Model_1alpha,12,67.04464268760859,143.21798175815286,1.3034998105302837,0.9103064940380661,,
human,Model_1alpha,13,28.085816353883935,65.30032909070354,25.757631799894433,0.23896924391712837,,
human,Model_1alpha,14,68.01414190522205,145.15698019337975,1.4578919957657879,0.1848821222617678,,
human,Model_1alpha,15,46.834126034668316,102.7969484522723,13.270116710619016,0.18755396051232112,,
human,Model_1alpha,16,67.0206680819158,143.1700325467673,4.810232143904306,0.07657589917801312,,
human,Model_1alpha,17,35.486494025833125,80.10168443460192,14.023497476636937,0.4989341026276869,,
human,Model_1alpha,18,63.827177503903634,136.78305139074294,2.0049448902279545,0.9238529704000968,,
human,Model_1alpha,19,65.99555740025745,141.11981118345057,4.864834901075098,0.13280038975519853,,
human,Model_1alpha,20,67.21360784468399,143.55591207230367,2.1780470350165055,0.23762788234764845,,
human,Model_1alpha,21,62.64334056940846,134.4153775217526,4.954269841492125,0.24183537517104992,,
human,Model_1alpha,22,34.3312469898584,77.79119036265247,20.060261212830685,0.3277388628159581,,
human,Model_1alpha,23,39.41706919118166,87.962834765299,24.490651439711332,0.12230851467817311,,
human,Model_1alpha,24,33.285922953947086,75.70054229082984,29.79453338868226,0.13048727855444184,,
human,Model_1alpha,25,44.861047562046224,98.85079150702812,18.999622350019653,0.10584924480614424,,
human,Model_1alpha,26,27.476068607847964,64.0808335986316,31.900253946137525,0.2140712988511116,,
human,Model_1alpha,27,28.98654239775213,67.10178117843994,30.35496197554748,0.17130460706305045,,
