agent,cognitive_model,run,nll,bic,beta,alpha,alpha_pos,alpha_neg
claude-3-haiku-20240307,Model_1alpha,42,62.42196349167087,133.97262336627742,2.777128384784759,0.18234220285778027,,
claude-3-haiku-20240307,Model_1alpha,43,62.426230329952936,133.98115704284155,5.079917840735646,0.06189001212433374,,
claude-3-haiku-20240307,Model_1alpha,44,47.990783091257526,105.11026256545072,3.5166473842377055,0.31211043948720396,,
claude-3-haiku-20240307,Model_1alpha,45,59.36186168846867,127.85241975987302,4.868203312019882,0.18154307400680486,,
claude-3-haiku-20240307,Model_1alpha,46,68.94152376661555,147.01174391616678,0.11646869986663487,0.4946889057805939,,
claude-3-haiku-20240307,Model_1alpha,47,47.794439678281904,104.71757573949948,2.649472569022219,0.7935025451352946,,
claude-3-haiku-20240307,Model_1alpha,48,69.14599944369326,147.4206952703222,0.04672245890792718,0.3887778436189691,,
claude-3-haiku-20240307,Model_1alpha,49,68.75311882053145,146.6349340239986,0.22917898034492631,0.7163968469370164,,
claude-3-haiku-20240307,Model_2alpha,0,7.778854940674355,29.25075445575222,11.371035172578937,,0.8517295235701713,0.013727944897163566
claude-3-haiku-20240307,Model_2alpha,1,14.392260056297838,42.47756468699919,13.992394681136316,,0.40799140940759765,0.0063523930969541995
claude-3-haiku-20240307,Model_2alpha,2,11.406577051250082,36.50619867690367,11.146761094610863,,0.8254556971837874,0.0020940713016385326
claude-3-haiku-20240307,Model_2alpha,3,14.223198268466444,42.139441111336396,10.955289151047175,,0.8406777218356584,0.001314657689319092
claude-3-haiku-20240307,Model_2alpha,4,9.325132322023528,32.343309218450564,11.394942366760212,,0.90514295809238,0.004222797174245464
claude-3-haiku-20240307,Model_2alpha,5,8.57433721529926,30.841719005002027,11.353930387711081,,0.8745772577803597,0.006481780106183848
claude-3-haiku-20240307,Model_2alpha,6,1.9298255778175692,17.552695730038646,0.9999499069648969,,0.49999922842637157,0.49999557981396386
claude-3-haiku-20240307,Model_2alpha,7,22.975246360630692,59.64353729566489,10.045875810235609,,0.6330572620661087,0.020560060427828198
claude-3-haiku-20240307,Model_2alpha,8,15.098571929561182,43.89018843352587,14.037067250457541,,0.4186113425467167,0.007149014899093085
claude-3-haiku-20240307,Model_2alpha,9,9.982779213540153,33.65860300148381,11.185502034585356,,0.8446474496860074,0.0037692850044492923
claude-3-haiku-20240307,Model_2alpha,10,15.431389220514788,44.555823015433084,9.353766046914638,,0.8998829144444428,0.040583871390942425
claude-3-haiku-20240307,Model_2alpha,11,9.303678513990018,32.300401602383545,11.329012052467109,,0.8888934650675833,0.004857091658719931
claude-3-haiku-20240307,Model_2alpha,12,16.60326633370867,46.89957724182085,10.713727861053128,,0.7460621711020836,0.12028010067147006
claude-3-haiku-20240307,Model_2alpha,13,15.70433025186923,45.10170507814197,10.937932407497954,,0.8694255020864248,0.000602672870741344
claude-3-haiku-20240307,Model_2alpha,14,9.322455520620942,32.33795561564539,11.30092546759383,,0.8760145257560744,0.0036755237460338822
claude-3-haiku-20240307,Model_2alpha,15,20.611190738818514,54.91542605204054,10.79947405905443,,0.9024490047728958,0.0003588583084406504
claude-3-haiku-20240307,Model_2alpha,16,8.546036587897152,30.785117750197813,11.291739000355646,,0.8554648967410242,0.007109938346575456
claude-3-haiku-20240307,Model_2alpha,17,12.106687494933752,37.90641956427101,11.074710567442727,,0.8411589260961638,0.0021738967084155188
claude-3-haiku-20240307,Model_2alpha,18,15.623458139647651,44.93996085369881,11.135905401685577,,0.4905461865112202,0.01914336258940054
claude-3-haiku-20240307,Model_2alpha,19,13.251450774124564,40.195946122652636,9.47765209988019,,0.9214698281774408,0.05547468474294397
claude-3-haiku-20240307,Model_2alpha,20,15.388758926956402,44.47056242831631,10.906265532488684,,0.8129925602816661,0.007980979450551892
claude-3-haiku-20240307,Model_2alpha,21,19.998660469041532,53.69036551248657,12.62030633347138,,0.324458245242392,0.015990330148465952
claude-3-haiku-20240307,Model_2alpha,22,19.14406811183741,51.98118079807833,8.101821487784756,,0.8871350250711715,0.037411575624788876
claude-3-haiku-20240307,Model_2alpha,23,26.032018115579856,65.75708080556322,8.288654960806815,,0.5171603374449024,0.03196103628475616
claude-3-haiku-20240307,Model_2alpha,24,15.60464586230903,44.90233629902157,11.154058814548822,,0.44584416777379465,0.030176704016892594
claude-3-haiku-20240307,Model_2alpha,25,17.223622169480315,48.14028891336414,10.508032158895862,,0.637016670294767,0.030274778619676247
claude-3-haiku-20240307,Model_2alpha,26,9.996102773215139,33.685250120833786,11.223729294838884,,0.8494839575776439,0.0033408735863299623
claude-3-haiku-20240307,Model_2alpha,27,16.145748631816268,45.984541838036044,10.876461490694908,,0.8151996793537192,0.004621008211432979
claude-3-haiku-20240307,Model_2alpha,28,16.3396156699359,46.372275914275306,10.873031119164231,,0.8519804097956774,0.0008848403119801236
