agent,cognitive_model,run,nll,bic,beta,alpha,alpha_pos,alpha_neg
claude-1,Model_1alpha,0,60.52665729238913,130.18201096771395,1.8733644594975645,0.9386025368898987,,
claude-1,Model_1alpha,1,37.763668280729114,84.6560329443939,6.360088687567496,0.4117994712047222,,
claude-1,Model_1alpha,2,65.96546140147028,141.05961918587622,1.1036656382085637,0.9034371413705423,,
claude-1,Model_1alpha,3,50.24051188507164,109.60972015307895,3.4416382110068917,0.6502294971724699,,
claude-1,Model_1alpha,4,59.592471507696885,128.31363939832943,2.7008977025755514,0.38890488723088495,,
claude-1,Model_1alpha,5,67.13235502920827,143.39340644135223,0.927581468130038,0.6966785476987506,,
claude-1,Model_1alpha,6,27.34047848235753,63.80965334765073,9.83014900695797,0.3770206186543868,,
claude-1,Model_1alpha,7,44.35898235729461,97.84666109752489,3.0775103278289913,0.9652718577492105,,
claude-1,Model_1alpha,8,47.68503825015844,104.49877288325256,5.899149905937078,0.9914091870638388,,
claude-1,Model_1alpha,9,43.362956963475234,95.85461030988614,4.712182381473147,0.3865711747491743,,
claude-1,Model_1alpha,10,59.61396118548321,128.3566187539021,4.62278647039704,0.2718493319231166,,
claude-1,Model_1alpha,11,69.08379169827886,147.29627977949337,0.4859269748557221,0.004168152651883529,,
claude-1,Model_1alpha,12,31.28910756360594,71.70691151014755,7.311510651073187,0.4619951902008431,,
claude-1,Model_1alpha,13,31.24348193184596,71.61566024662758,22.24642840474994,0.10777233641298596,,
claude-1,Model_1alpha,14,61.23362286679492,131.59594211652552,2.0573043627838064,0.531701968563338,,
claude-1,Model_1alpha,15,48.1424034574524,105.41350329784048,3.8360660762193977,0.6776885243191796,,
claude-1,Model_1alpha,16,32.492227937782715,74.1131522585011,17.373169170389705,0.15144068482886552,,
claude-1,Model_1alpha,17,27.784604927884292,64.69790623870426,19.550959338467983,0.09136783094078929,,
claude-1,Model_1alpha,18,62.55791620423639,134.24452879140847,1.5291613344003006,0.889067097011613,,
claude-1,Model_1alpha,19,48.34173540419915,105.81216719133397,5.886147738115551,0.9882154139987787,,
claude-1,Model_1alpha,20,61.88560850793664,132.89991339880896,2.077740148698935,0.6778342992811572,,
claude-1,Model_1alpha,21,44.2485852029526,97.62586678884087,4.417289128566374,0.7031344317765942,,
claude-1,Model_1alpha,22,32.35282772131683,73.83435182556933,17.033096003749144,0.12389544549431102,,
claude-1,Model_1alpha,23,53.981792185488175,117.09228075391202,2.8287538045362535,0.6422508706886636,,
claude-1,Model_1alpha,24,66.44273098928923,142.01415836151415,0.8258630774520416,0.887538448283546,,
claude-1,Model_1alpha,25,65.58801464269573,140.30472566832714,0.9022045268379774,0.9793469068592991,,
claude-1,Model_1alpha,26,35.39376351831749,79.91622341957066,7.803022310772602,0.4921726182898888,,
claude-1,Model_1alpha,27,35.897051047476175,80.92279847788802,7.218128395589622,0.44756837481080153,,
claude-1,Model_1alpha,28,53.21178780366835,115.55227199027237,3.0228410124410323,0.9426610790419574,,
claude-1,Model_1alpha,29,39.5755205364111,88.27973745575787,4.46335244399498,0.703278513031453,,
claude-1,Model_1alpha,30,66.9455253857758,143.01974715448728,0.851941214305706,0.9388352457471287,,
claude-1,Model_1alpha,31,32.59500816497408,74.31871271288384,9.124890173182186,0.3839341102286599,,
claude-1,Model_1alpha,32,65.25531872353046,139.6393338299966,1.0603259106418834,0.9329404542770734,,
claude-1,Model_1alpha,33,67.22069684859773,143.57009008013114,0.8135560912688075,0.9531283906125253,,
claude-1,Model_1alpha,34,46.582840734848546,102.29437785263276,14.07751322417542,0.07601618431344162,,
claude-1,Model_1alpha,35,47.35022355779011,103.82914349851589,3.9537862913341457,0.658533581153667,,
claude-1,Model_1alpha,36,55.07923181220012,119.28716000733591,2.121282208897451,0.7294898111997888,,
claude-1,Model_1alpha,37,36.2483106134073,81.62531760975027,7.673074458810041,0.30827197554180746,,
claude-1,Model_1alpha,38,65.27534690589229,139.67939019472027,1.1224566902464745,0.9569464345883189,,
claude-1,Model_1alpha,39,54.59486352204377,118.3184234270232,4.131305993492656,0.3459397708412297,,
claude-1,Model_1alpha,40,41.98330160145628,93.09529958584824,7.047075290011047,0.3913871588351023,,
claude-1,Model_1alpha,41,64.5494549347422,138.22760625242006,1.6770390661753563,0.5783682569713464,,
claude-1,Model_1alpha,42,23.26293543633276,55.654567255601194,6.643432465668628,0.9517416528673212,,
claude-1,Model_1alpha,43,55.30503264967892,119.73876168229351,3.923941487488847,0.48731839228166834,,
claude-1,Model_1alpha,44,52.04657941139855,113.22185520573277,6.167485632869926,0.15222581415553527,,
claude-1,Model_1alpha,45,68.87015570986047,146.8690078026566,0.15456774069259407,0.5661484126965219,,
claude-1,Model_1alpha,46,65.1329898071128,139.3946759971613,1.9223231306614454,0.4502130928506208,,
claude-1,Model_1alpha,47,25.535484607344685,60.19966559762504,8.593485196424789,0.9329155121455418,,
claude-1,Model_1alpha,48,57.504346010696906,124.13738840432949,1.6961454912925664,0.9290302669621457,,
claude-1,Model_1alpha,49,44.63251085006477,98.39371808306521,7.078605057555856,0.13103716823443007,,
claude-1,Model_2alpha,0,9.8195688293235,33.33218223305051,11.629436109033755,,0.893323736418211,0.018275668662657514
claude-1,Model_2alpha,1,8.536509954032777,30.766064482469062,13.047508068661205,,0.8716241296866504,0.08827588825380883
claude-1,Model_2alpha,2,8.413085131872558,30.519214838148624,11.72631679918121,,0.8569013566937237,0.018899432685996722
claude-1,Model_2alpha,3,11.178852521031569,36.050749616466646,14.352629318824485,,0.9129603741976862,0.0780315930811653
claude-1,Model_2alpha,4,7.745847339779015,29.18473925396154,11.664258710719844,,0.8780352425657946,0.016663073411357896
claude-1,Model_2alpha,5,12.007324037517684,37.707692649438876,11.154283495349592,,0.8380781452094221,0.005220977114411387
claude-1,Model_2alpha,6,8.401016732707044,30.495078039817596,13.049520177420865,,0.867698923610753,0.10678894888779432
claude-1,Model_2alpha,7,9.713106525088614,33.11925762458074,11.997838999199997,,0.8622188068441965,0.021593775062959304
claude-1,Model_2alpha,8,14.715662306867184,43.12436918813788,11.416457217057669,,0.8601915495217565,0.008110248371242574
claude-1,Model_2alpha,9,8.779020866828947,31.251086308061403,12.175959265919946,,0.890886773173699,0.06755238318873627
claude-1,Model_2alpha,10,8.37589123374553,30.44482704189457,11.761005794099658,,0.8578190890124395,0.02528456406586922
claude-1,Model_2alpha,11,14.139090462384111,41.97122549917173,11.072584311173994,,0.8496666822108345,0.0030838929866269828
claude-1,Model_2alpha,12,16.866918761557415,47.42688209751834,10.805496540884917,,0.8414019194639363,0.003940276786430508
claude-1,Model_2alpha,13,23.657982151536437,61.00900887747638,8.120297442528637,,0.8768258307794425,0.023205788196143436
claude-1,Model_2alpha,14,7.71636518093334,29.12577493627019,11.643809646284051,,0.8324151894522209,0.015904937425411363
claude-1,Model_2alpha,15,9.791656926080949,33.27635842656541,11.51467154007588,,0.8042256273815822,0.01287955802797594
claude-1,Model_2alpha,16,13.373362709888903,40.43976999418132,12.614104335601832,,0.8183642080465606,0.06271462739622483
claude-1,Model_2alpha,17,12.375692364859113,38.44442930412173,11.483420709967461,,0.7950981156483111,0.027067158075892217
claude-1,Model_2alpha,18,13.290334846071946,40.2737142665474,11.463026600286394,,0.9007076881903489,0.015421695958003235
claude-1,Model_2alpha,19,25.951340302658952,65.59572517972141,10.57466738411737,,0.8893346371795605,0.0014659678322832864
claude-1,Model_2alpha,20,7.734568132374278,29.162180839152064,11.729314407337773,,0.8580830558644044,0.017563460725857828
claude-1,Model_2alpha,21,9.523740785035272,32.74052614447405,12.450245341946928,,0.8628076510877173,0.04491618367023193
claude-1,Model_2alpha,22,10.433719073471263,34.560482721346034,11.425551400248303,,0.8095544236978051,0.01959174399540199
claude-1,Model_2alpha,23,13.014930737863434,39.722906050130376,11.401612819650067,,0.8460677229146253,0.030822631304918306
claude-1,Model_2alpha,24,7.771164735470892,29.235374045345292,11.696729801172006,,0.8579679961323335,0.012960445624010691
claude-1,Model_2alpha,25,9.121134593167682,31.93531376073887,11.850722309799353,,0.8487194921684399,0.01445664603165228
claude-1,Model_2alpha,26,25.32140647124585,64.3358575168952,10.49076011342687,,0.8292142926717736,0.0005300850561487831
claude-1,Model_2alpha,27,8.788775286504885,31.270595147413278,12.312141517049508,,0.8676908504535203,0.06669461389114098
claude-1,Model_2alpha,28,11.323666798043241,36.34037817048999,11.172790943948556,,0.8597856200525904,0.006126609428101334
claude-1,Model_2alpha,29,9.402752605723832,32.49854978585117,12.528375743060602,,0.8794802010704051,0.06031107539190077
claude-1,Model_2alpha,30,9.171879795788143,32.036804165979795,11.521794012036244,,0.857648982819728,0.011829938676242786
claude-1,Model_2alpha,31,9.628379784357698,32.949804143118904,11.65763066764139,,0.8577420629155226,0.050097121524584245
claude-1,Model_2alpha,32,12.714418108924574,39.121880792252654,11.223879231340195,,0.8742257388826098,0.005922738922802894
claude-1,Model_2alpha,33,8.465437890804981,30.62392035601347,11.6831961774322,,0.8579009012062538,0.012366903118984397
claude-1,Model_2alpha,34,30.02064202412099,73.73432862264548,8.755118499907853,,0.26686996864476653,0.0014585921322376638
claude-1,Model_2alpha,35,11.014616412622,35.72227739964751,11.88273073502058,,0.8515190105662366,0.0273774741852812
claude-1,Model_2alpha,36,18.437866011953062,50.56877659830963,10.783973002224359,,0.8404760893927201,0.0005811123076332684
