agent,cognitive_model,run,nll,bic,beta,alpha,alpha_pos,alpha_neg
llama-2-70,Model_1alpha,25,68.29949693934162,145.72769026161893,0.4035004667332041,0.6635617893733181,,
llama-2-70,Model_1alpha,26,68.61407020897248,146.35683680088061,0.345872220473021,0.2965806702879438,,
llama-2-70,Model_1alpha,27,68.74077180424376,146.6102399914232,0.6724291265063821,0.0449701630352422,,
llama-2-70,Model_1alpha,28,68.79364538954388,146.71598716202345,0.5152099781082287,0.05268796810214979,,
llama-2-70,Model_1alpha,29,67.67140374298708,144.47150386890985,0.6683989122611829,0.7304997831861628,,
llama-2-70,Model_1alpha,30,68.74353959401827,146.61577557097223,0.26169683191735454,0.30706476375349845,,
llama-2-70,Model_1alpha,31,44.641577619535695,98.41185162200706,14.300715679575633,0.04978498431126871,,
llama-2-70,Model_1alpha,32,68.91163228259204,146.95196094811973,0.4007060476034255,0.031712661722626,,
llama-2-70,Model_1alpha,33,66.9858574720569,143.10041132704947,0.7647140241469736,0.6496781497744742,,
llama-2-70,Model_1alpha,34,69.0935106970144,147.31571777696445,0.06363789928649065,0.3006268473573537,,
llama-2-70,Model_1alpha,35,66.58717776328471,142.3030519095051,3.506329787147501,0.05054205445555196,,
llama-2-70,Model_1alpha,36,68.87793660759381,146.88456959812328,0.48104577428953343,0.029634011767968184,,
llama-2-70,Model_1alpha,37,68.78122687133386,146.69115012560337,0.616839484716986,0.04123057536564427,,
llama-2-70,Model_1alpha,38,61.39287278620854,131.91444195535274,1.2759729069406986,0.8982111371845343,,
llama-2-70,Model_1alpha,39,68.9482206976088,147.0251377781533,0.10759303311416195,0.4725454200039029,,
llama-2-70,Model_1alpha,40,68.41484881374336,145.9583940104224,0.39458190402249127,0.6457209527961313,,
llama-2-70,Model_1alpha,41,66.16700810123905,141.46271258541378,0.981843026405396,0.4739009830522689,,
llama-2-70,Model_1alpha,42,68.56874297333721,146.2661823296101,0.6828141995424178,0.09320023023167397,,
llama-2-70,Model_1alpha,43,60.72536407573868,130.57942453441302,5.876993191504669,0.08391168501210357,,
llama-2-70,Model_1alpha,44,64.50412934560738,138.13695507415042,1.4173580389865508,0.4882901902305525,,
llama-2-70,Model_1alpha,45,48.82378026043358,106.77625690380283,12.350707863321881,0.05490578127942432,,
llama-2-70,Model_1alpha,46,68.81100011628097,146.7506966154976,0.18123409190109574,0.5029399260797803,,
llama-2-70,Model_1alpha,47,59.22935002169756,127.5873964263308,1.7049416679843392,0.7289618589809438,,
llama-2-70,Model_1alpha,48,68.63474237759912,146.3981811381339,0.97670143999414,0.04354359524435341,,
